academy_name,address,phone,status,category,source_name,source_url,checked_date,memo
잇올스파르타옥동2독학재수학원,"울산광역시 남구 문수로 329 , 6층 (옥동)",052-710-5075,,진학지도 / 보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 진학상담지도 / 보습
과목: 진학상담C / 진학상담A / 진학상담B / 고등종합B / 고등종합C / 고등종합D / 고등종합A
총정원: 34 / 26 / 86 / 10
학습일수: 1개월0일
학습시간: 1564 / 521 / 1042 / 3128 / 2346
교습비: 300,000원 / 100,000원 / 200,000원 / 650,000원 / 660,000원 / 450,000원 / 690,000원
차량비: 0원
기타경비: 0원
총교습비: 300,000원 / 100,000원 / 200,000원 / 650,000원 / 660,000원 / 450,000원 / 690,000원
강사수: 7"
장유진의브레인킹덤학원,"울산광역시 남구 문수로 322 , 9층 (옥동, 동은빌딩)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 고등과학D / 초등과학A / 초등과학B / 중등과학A / 중등과학B / 중등과학C / 고등과학A / 고등과학B / 초등영어C / 초등영어D / 초등영어E / 초등영어F / 초등영어G / 초등영어H / 초등영어I / 초등영어J / 중등영어K / 중등영어L / 초등수학A / 초등수학B / 초등수학C / 고등과학C / 초등수학D / 초등과학C / 초등수학F / 초등수학E / 중등과학 D / 초등과학D / 초등수학G / 초등수학H / 초등수학I / 초등수학J / 초등과학E / 고등과학E / 고등과학F / 초등영어K / 초등수학K / 초등수학L / 초등수학M / 초등수학N / 초등수학O / 초등수학P / 초등수학Q / 중등과학E / 고등과학G / 고등과학H / 고등과학I
총정원: 1 / 10 / 4
학습일수: 1개월0일
학습시간: 912 / 1564 / 1303 / 1042 / 869 / 782 / 1824 / 1433 / 2609 / 3302 / 1216 / 2215 / 2824 / 1477 / 1173 / 666 / 955 / 695 / 1955 / 1390
교습비: 210,000원 / 250,000원 / 180,000원 / 200,000원 / 160,000원 / 300,000원 / 290,000원 / 225,000원 / 405,000원 / 525,000원 / 195,000원 / 350,000원 / 455,000원 / 270,000원 / 235,000원 / 255,000원 / 206,000원 / 170,000원 / 193,000원 / 110,000원 / 150,000원 / 145,000원 / 380,000원 / 315,000원 / 177,000원 / 169,000원 / 129,000원 / 157,000원 / 230,000원 / 161,000원 / 400,000원 / 450,000원
차량비: 0원
기타경비: 0원
총교습비: 210,000원 / 250,000원 / 180,000원 / 200,000원 / 160,000원 / 300,000원 / 290,000원 / 225,000원 / 405,000원 / 525,000원 / 195,000원 / 350,000원 / 455,000원 / 270,000원 / 235,000원 / 255,000원 / 206,000원 / 170,000원 / 193,000원 / 110,000원 / 150,000원 / 145,000원 / 380,000원 / 315,000원 / 177,000원 / 169,000원 / 129,000원 / 157,000원 / 230,000원 / 161,000원 / 400,000원 / 450,000원
강사수: 4"
정상어학원,"울산광역시 남구 문수로 368 , 4층 (옥동)",052-713-8999,,외국어,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고)
과목: 초급 / 중급1 / 중급2 / 중급3 / 고급1 / 고급2 / 영어1 / 영어2 / 영어3 / 영어4 / 영어5 / 영어6 / 영어7 / 영어8 / 영어9 / 영어10 / 영어11
총정원: 24
학습일수: 1개월0일
학습시간: 1824 / 2433 / 2259 / 1564 / 2346 / 1520 / 1042
교습비: 305,000원 / 220,000원 / 370,000원 / 295,000원 / 360,000원 / 200,000원
차량비: 0원
기타경비: 0원
총교습비: 305,000원 / 220,000원 / 370,000원 / 295,000원 / 360,000원 / 200,000원
강사수: 6"
정훈통합과학전문학원,"울산광역시 남구 법대로95번길 6 , (3층) (옥동)",052-276-7793,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 입시
과목: 과학 / 방학특강1 / 통합과학 / 물화생지 / 방학특강2 / 고3특강
총정원: 13 / 12
학습일수: 1개월0일
학습시간: 1303 / 695 / 1564 / 782
교습비: 250,000원 / 120,000원 / 270,000원 / 290,000원
차량비: 0원
기타경비: 0원
총교습비: 250,000원 / 120,000원 / 270,000원 / 290,000원
강사수: 1"
제논수학학원,"울산광역시 남구 대공원입구로21번길 28 , (3층) (옥동)",052-265-3566,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등1 / 초등2 / 초등3 / 중등1 / 중등2 / 중등3 / 중등4 / 중등5 / 고등1 / 고등2
총정원: 10
학습일수: 1개월0일
학습시간: 1303 / 651 / 1042 / 2150 / 1564 / 1173
교습비: 200,000원 / 100,000원 / 400,000원 / 300,000원 / 250,000원
차량비: 0원
기타경비: 0원
총교습비: 200,000원 / 100,000원 / 400,000원 / 300,000원 / 250,000원
강사수: 1"
제이수학전문학원,"울산광역시 남구 문수로335번길 18 , 상가동 202호 (옥동, 한양코아아파트)",052-258-0761,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 고등수학B / 고등수학C / 초등수학 / 중등수학A / 중등수학B / 고등수학A
총정원: 10 / 34 / 14
학습일수: 1개월0일
학습시간: 2085 / 2780 / 1564 / 1824 / 1955
교습비: 450,000원 / 600,000원 / 250,000원 / 300,000원 / 350,000원 / 400,000원
차량비: 0원
기타경비: 0원
총교습비: 450,000원 / 600,000원 / 220,000원 / 250,000원 / 350,000원
강사수: 1"
제이씨매쓰비수학전문학원,"울산광역시 남구 문수로 363-1 (옥동,전국부동산중개협회울산지부)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등수학 / 중등수학 / 고등수학 / 고등수리논술
총정원: 40
학습일수: 1개월0일
학습시간: 2172 / 1998 / 1955 / 2607
교습비: 360,000원 / 400,000원 / 450,000원 / 600,000원
차량비: 0원
기타경비: 0원
총교습비: 360,000원 / 400,000원 / 450,000원 / 600,000원
강사수: 2"
제이피영어국어학원,"울산광역시 남구 대공원입구로21번길 30 , 2층 (옥동)",052-256-5871,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 중등영어 / 고등영어 / 중등국어 / 고등국어
총정원: 110
학습일수: 1개월0일
학습시간: 1955 / 1564 / 1303 / 1546
교습비: 350,000원 / 250,000원
차량비: 0원
기타경비: 0원
총교습비: 350,000원 / 250,000원
강사수: 2"
종로학원하늘교육옥동학원,"울산광역시 남구 대공원입구로21번길 32 , 2층 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등수학 / 중등수학 / 고등수학1 / 고등수학2 / 중등과학 / 고등과학 / 특강수학(중,고)
총정원: 40
학습일수: 1개월0일
학습시간: 1824 / 2020 / 1955 / 2433 / 1564 / 2607
교습비: 300,000원 / 400,000원 / 430,000원 / 550,000원 / 360,000원
차량비: 0원
기타경비: 0원
총교습비: 259,000원 / 368,000원 / 425,000원 / 300,000원 / 360,000원 / 400,000원
강사수: 6"
중등필로매쓰프리미엄학원,울산광역시 남구 대공원입구로21번길 38 2층(옥동),,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 고등A / 고등B / 중등A
총정원: 20 / 16
학습일수: 1개월0일
학습시간: 2085 / 1824
교습비: 480,000원 / 410,000원 / 350,000원
차량비: 0원
기타경비: 0원
총교습비: 480,000원 / 410,000원 / 350,000원
강사수: 5"
지니어스영어학원,"울산광역시 남구 문수로369번길 62 , 24동 302호 (옥동)",052-260-4233,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등영어 / 중등영어 / 고등영어 / 특강영어(초,중,고)
총정원: 26 / 25
학습일수: 1개월0일 / 0개월10일
학습시간: 2295 / 3000
교습비: 350,000원 / 400,000원
차량비: 0원
기타경비: 0원
총교습비: 350,000원 / 400,000원
강사수: 1"
지오수학과학전문학원,"울산광역시 남구 대공원입구로21번길 45-1 , (3층) (옥동)",052-275-7177,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 중등심화1 / 중등심화2 / 중등심화3 / 고등심화1 / 고등심화2 / 고등심화3 / 고등심화4 / 고등심화5 / 고등심화6
총정원: 16
학습일수: 1개월0일
학습시간: 782 / 1564 / 1303 / 651 / 1302 / 1955
교습비: 150,000원 / 200,000원 / 260,000원 / 280,000원 / 300,000원 / 360,000원 / 380,000원
차량비: 0원
기타경비: 0원
총교습비: 260,000원 / 280,000원 / 300,000원 / 360,000원 / 380,000원
강사수: 2"
창의영재와이즈만학원,"울산광역시 남구 문수로 300 , (1층) (옥동,울산소식)",052-256-0500,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등과학1 / 초등수학1 / 중등과학1 / 중등수학1 / 고등과학1 / 고등수학1 / 초등종합1 / 초등과학2 / 초등수학2 / 중등과학2 / 중등수학2 / 고등과학2 / 고등수학2 / 고등국어2 / 초등종합2
총정원: 30
학습일수: 1개월0일
학습시간: 1216 / 1294 / 2411
교습비: 200,000원 / 250,000원 / 300,000원 / 400,000원
차량비: 0원
기타경비: 0원
총교습비: 200,000원 / 250,000원 / 300,000원 / 400,000원
강사수: 7"
창조미술학원,"울산광역시 남구 문수로369번길 58 , 상가24동 202호 (옥동,도성아파트)",052-269-3155,,예능(중),공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 미술
과목: 초급5일 / 초급4일 / 초급3일 / 초급2일 / 초급1일
총정원: 12
학습일수: 1개월0일
학습시간: 1275 / 1020 / 765 / 680 / 425
교습비: 99,500원 / 89,500원 / 81,500원 / 67,500원 / 42,000원
차량비: 0원
기타경비: 0원
총교습비: 99,500원 / 89,500원 / 81,500원 / 67,500원 / 42,000원
강사수: 1"
창조적소수영재관수학학원,울산광역시 남구 대공원입구로21번길 9 (옥동),052-700-5689,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 고등수학B / 고등수학A / 중등수학A / 중등수학B / 초등심화B / 초등심화A / 초등수학B / 초등수학A / 중등수학C / 중등심화B / 중등심화A / 중등심화C / 중등D / 초등C
총정원: 7
학습일수: 1개월0일
학습시간: 2346 / 1303 / 1216 / 651 / 3910 / 1564
교습비: 420,000원 / 300,000원 / 240,000원 / 260,000원 / 200,000원 / 100,000원 / 210,000원 / 400,000원 / 130,000원 / 540,000원 / 250,000원
차량비: 0원
기타경비: 0원
총교습비: 420,000원 / 300,000원 / 240,000원 / 260,000원 / 200,000원 / 100,000원 / 210,000원 / 400,000원 / 130,000원 / 540,000원 / 250,000원
강사수: 10"
책나무울산옥동학원,"울산 남구 대공원입구로 21번길 10 , 4층 (옥동)",052-273-4404,,보통교과 / 기타(중),공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습 / 기타(소)
과목: 초등국어1 / 초등국어2 / 초등국어3 / 초등국어4 / 초등국어5 / 중등국어6 / 교구 / 유초등(초급) / 국어(초등1) / 국어(초등2) / 국어(초등3) / 국어(초등4)
총정원: 29
학습일수: 1개월0일
학습시간: 782 / 912 / 1042 / 1173 / 1564 / 510 / 651 / 1520 / 1955 / 1216
교습비: 120,000원 / 145,000원 / 165,000원 / 185,000원 / 215,000원 / 200,000원 / 50,000원 / 100,000원 / 240,000원 / 280,000원 / 150,000원 / 180,000원
차량비: 0원
기타경비: 0원
총교습비: 120,000원 / 145,000원 / 165,000원 / 185,000원 / 215,000원 / 200,000원 / 50,000원 / 100,000원 / 240,000원 / 280,000원 / 150,000원 / 180,000원
강사수: 4"
책통클럽보배국어논술학원,울산광역시 남구 대공원입구로21번길 27 (옥동)2층,,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 책통(국어초등2) / 논술(초등2) / 책통(국어초등1) / 논술(초등1) / 국어(중등1) / 책통(국어중등) / 국어(고등3) / 국어(고등1) / 국어(고등2)
총정원: 14
학습일수: 1개월0일
학습시간: 938 / 816 / 699 / 756 / 869 / 951 / 1655 / 1034
교습비: 160,000원 / 140,000원 / 120,000원 / 130,000원 / 180,000원 / 230,000원 / 400,000원 / 250,000원
차량비: 0원
기타경비: 0원
총교습비: 160,000원 / 140,000원 / 120,000원 / 130,000원 / 180,000원 / 230,000원 / 400,000원 / 250,000원
강사수: 3"
챔스영어전문학원,"울산광역시 남구 문수로 373 , 2층 (옥동)",052-265-8205,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 입시
과목: 초등 / 중등 / 고등 / 고등 특강
총정원: 37 / 30 / 7
학습일수: 1개월0일
학습시간: 1912 / 1955 / 1651 / 660
교습비: 300,000원 / 380,000원 / 150,000원
차량비: 0원
기타경비: 0원
총교습비: 300,000원 / 380,000원 / 350,000원 / 150,000원
강사수: 6"
청담어학원,"울산광역시 남구 문수로 309 , 1,3층 (옥동)",052-266-9407,,외국어,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고)
과목: 외국인 / 원격실시간혼합(고급) / 원격녹화(고급) / 외국인(고급) / Eagle(IEE) / Albatross(IEA) / Albatross+(IEA+) / Master1 / Master2
총정원: 85 / 86 / 6 / 20
학습일수: 1개월0일
학습시간: 637 / 1530 / 1564 / 2085 / 3128
교습비: 69,000원 / 210,000원 / 60,000원 / 320,000원 / 340,000원 / 360,000원
차량비: 0원
기타경비: 0원
총교습비: 69,000원 / 210,000원 / 60,000원 / 320,000원 / 340,000원 / 360,000원
강사수: 10"
최영은음악학원,"울산광역시 남구 거마로 15 , 3층 (옥동)",052-273-7749,,예능(중),공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 음악
과목: 초급 / 중급 / 고급
총정원: 22
학습일수: 1개월0일
학습시간: 1303
교습비: 140,000원 / 160,000원 / 170,000원
차량비: 0원
기타경비: 0원
총교습비: 140,000원 / 160,000원 / 170,000원
강사수: 2"
최희동수학학원,울산광역시 남구 문수로 356 (옥동)2층,,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등부 / 중등부 / 고등부 / 고3 / 초등특강 / 중등특강 / 고등특강 / 초등문제풀이 / 중등문제풀이 / 고등문제풀이 / 고등문제풀이2 / 중등특강2 / 중등수학(문제풀이반1) / 중등수학2(문제풀이반2) / 예비고특강 / 모의고사풀이(고등) / 미적분특강(고등)
총정원: 11 / 10 / 5 / 14
학습일수: 1개월0일 / 0개월22일
학습시간: 1303 / 1955 / 1564 / 521 / 782 / 1350
교습비: 210,000원 / 390,000원 / 450,000원 / 420,000원 / 259,000원 / 315,000원 / 364,000원 / 80,000원 / 100,000원 / 120,000원 / 180,000원 / 270,000원 / 170,000원 / 400,000원
차량비: 0원
기타경비: 0원
총교습비: 210,000원 / 390,000원 / 450,000원 / 420,000원 / 259,000원 / 315,000원 / 364,000원 / 80,000원 / 100,000원 / 120,000원 / 180,000원 / 270,000원 / 170,000원 / 400,000원
강사수: 1"
카사데이밤비니정통몬테소리학원,"울산광역시 남구 문수로344번길 7 , (2층) (옥동)",052-258-0862,,기타(중),공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 기타(소)
과목: 초급 / 중급 / 고급
총정원: 80
학습일수: 0개월0일
학습시간: 782 / 825 / 1173
교습비: 140,000원 / 150,000원 / 200,000원
차량비: 0원
기타경비: 0원
총교습비: 140,000원 / 150,000원 / 200,000원
강사수: 1"
카이로스단과학원,"울산광역시 남구 문수로 353 , 2층 (옥동)",052-900-5940,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 영어고등A / 영어고등B / 영어고등c / 중등영어A / 중등영어B / 고등수학A / 고등수학B / 고등수학C / 중등수학A / 중등수학B / 과학고등A / 과학고등B / 중등과학A / 중등과학B / 중등과학C
총정원: 7
학습일수: 1개월0일
학습시간: 2085 / 1998 / 1824 / 1564 / 1042 / 1738 / 869 / 989 / 929
교습비: 480,000원 / 450,000원 / 420,000원 / 300,000원 / 200,000원 / 400,000원 / 190,000원 / 180,000원
차량비: 0원
기타경비: 0원
총교습비: 480,000원 / 450,000원 / 420,000원 / 300,000원 / 200,000원 / 400,000원 / 190,000원 / 180,000원
강사수: 3"
캔버스미술학원,울산광역시 남구 대공원입구로21번길 40 (옥동)2층,052-268-3543,,예능(중),공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 미술
과목: 초급A-1 / 초급A-2 / 초급A-3 / 초급A-4 / 초급A-5 / 입시D-2 / 초급B-1 / 초급B-2 / 초급B-3 / 중급B-4 / 중급B-5 / 고급B-6 / 고급C-1 / 고급C-2 / 고급C-3 / 고급C-4 / 고급C-5 / 입시D-1
총정원: 11 / 12
학습일수: 1개월0일
학습시간: 255 / 170 / 127 / 2677 / 1275 / 1020 / 1530 / 2040 / 2295
교습비: 25,000원 / 17,500원 / 13,300원 / 11,250원 / 10,000원 / 400,000원 / 130,000원 / 120,000원 / 100,000원 / 140,000원 / 150,000원 / 160,000원 / 170,000원 / 180,000원 / 200,000원 / 220,000원 / 240,000원 / 320,000원
차량비: 0원
기타경비: 재료비 5,000원 / 기타경비 5,000원
총교습비: 30,000원 / 22,500원 / 18,300원 / 16,250원 / 15,000원 / 405,000원 / 135,000원 / 125,000원 / 105,000원 / 145,000원 / 155,000원 / 165,000원 / 175,000원 / 185,000원 / 205,000원 / 225,000원 / 245,000원 / 325,000원
강사수: 2"
컨피던스수학과학전문학원,"울산광역시 남구 문수로335번길 13 , 2층 (옥동)",052-277-9766,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등A / 초등B / 중등A / 중등B / 고등A / 고등B
총정원: 28 / 29
학습일수: 1개월0일
학습시간: 1303 / 1564
교습비: 200,000원 / 250,000원 / 300,000원 / 350,000원
차량비: 0원
기타경비: 0원
총교습비: 200,000원 / 250,000원 / 300,000원 / 350,000원
강사수: 2"
케이지(KG)과학전문학원,"울산광역시 남구 문수로 333-1 , 5층 (옥동)",052-256-1255,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 중등A / 중등B / 고등A / 고등B / 고등C / 고등D / 고등E
총정원: 43 / 42
학습일수: 1개월0일
학습시간: 825 / 955 / 1042 / 1216 / 1564 / 912
교습비: 144,000원 / 150,000원 / 180,000원 / 200,000원 / 240,000원 / 300,000원
차량비: 0원
기타경비: 0원
총교습비: 144,000원 / 150,000원 / 180,000원 / 200,000원 / 240,000원 / 300,000원
강사수: 3"
코어수학학원,"울산광역시 남구 문수로 325 , 2층 (옥동)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 중등수학 / 고등수학A / 고등수학B
총정원: 83 / 84
학습일수: 1개월0일
학습시간: 1694 / 1564 / 2085
교습비: 320,000원 / 480,000원
차량비: 0원
기타경비: 0원
총교습비: 300,000원 / 450,000원
강사수: 3"
타임영어학원,"울산광역시 남구 법대로87번길 22-1 , 2층 전체 (옥동)",052-257-1782,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 중등부 / 고등부
총정원: 43 / 46
학습일수: 1개월0일
학습시간: 1824 / 1433
교습비: 350,000원 / 330,000원
차량비: 0원
기타경비: 0원
총교습비: 350,000원 / 300,000원
강사수: 4"
탑픽영어학원,"울산광역시 남구 문수로 338 , 7층 (옥동,유원빌딩)",,,보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습
과목: 초등영어A / 초등영어B / 중등영어A / 중등영어B / 고등영어A / 고등영어B / 특강A
총정원: 16
학습일수: 1개월0일
학습시간: 2085 / 1824 / 1520 / 1694 / 1390
교습비: 320,000원 / 300,000원 / 340,000원 / 380,000원
차량비: 0원
기타경비: 0원
총교습비: 320,000원 / 300,000원 / 340,000원 / 380,000원
강사수: 3"
터치잉글리시영어학원,"울산광역시 남구 문수로352번길 15 , 2층 (옥동)",,,외국어,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고)
과목: 고급A / 고급B / 고급C / 고급D / 고급E / 고급F / 고급G / 고급H / 고급I / 고급1 / 고급2 / 고급3 / 고급4 / 고급5 / 고급6 / 특강A(고급) / 특강B(고급)
총정원: 4 / 10 / 14 / 13 / 12
학습일수: 1개월0일
학습시간: 2824 / 2607 / 1955 / 1564 / 1694 / 1129 / 782 / 521 / 564 / 2085 / 608
교습비: 480,000원 / 440,000원 / 420,000원 / 340,000원 / 370,000원 / 240,000원 / 170,000원 / 110,000원 / 120,000원 / 570,000원 / 500,000원 / 550,000원 / 130,000원
차량비: 0원
기타경비: 0원
총교습비: 480,000원 / 440,000원 / 420,000원 / 340,000원 / 370,000원 / 240,000원 / 170,000원 / 110,000원 / 120,000원 / 570,000원 / 500,000원 / 550,000원 / 130,000원
강사수: 5"
토몬이제이유일본어학원,"울산광역시 남구 문수로 346 , 250-1번지 5층 (옥동,소은빌딩)",052-274-8586,,외국어 / 보통교과,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고) / 보습
과목: 일본어고급주2회 / 일본어고급주3회 / 일본어고급주5회 / 일본어고급주6회 / 원어민일본어주2회 / 원어민일본어주3회 / 원어민일본어주5회 / 원어민일본어주6회 / 입시고등사회주5회 / 입시고등논술주5회 / 입시고등수학주2회 / 입시고등논술심화주5회 / 동시수강할인(3+3:14만원,3+9:7만원,9+9:14만원,3+3+9:14만원) / 동시수강할인(9+9+3:14만원,3+3+9+9:28만원) / 동시수강할인(3+3+3+9+9:35만원,3+3+9+9+9:35만원)
총정원: 8 / 12 / 0
학습일수: 1개월0일 / 0개월0일
학습시간: 765 / 1275 / 1912 / 2295 / 2762 / 0
교습비: 150,000원 / 250,000원 / 370,000원 / 420,000원 / 430,000원 / 600,000원
차량비: 0원
기타경비: 0원
총교습비: 150,000원 / 250,000원 / 370,000원 / 420,000원 / 430,000원 / 600,000원
강사수: 2"
토즈스터디센터옥동1독서실,"울산광역시 남구 문수로 346 , 6층 일부 (옥동)",,,독서,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 독서실(유아/초·중·고)
과목: 일반실학생(일) / 일반실성인(일) / 일반실학생(월) / 일반실성인(월) / 1인실학생(월) / 1인실성인(월)
총정원: 17 / 10 / 11
학습일수: 0개월1일 / 1개월0일
학습시간: 0
교습비: 7,300원 / 10,000원 / 98,300원 / 127,300원 / 160,000원
차량비: 0원
기타경비: 0원
총교습비: 7,300원 / 10,000원 / 98,300원 / 127,300원 / 160,000원
강사수: 0"
토파즈음악학원,"울산광역시 남구 문수로335번길 18 , 201호 (옥동, 한양코아아파트 상가동 상가동)",052-267-7474,,예능(중),공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 음악
과목: 기초 / 중급1 / 중급2 / 고급
총정원: 20 / 10
학습일수: 1개월0일
학습시간: 1303
교습비: 100,000원 / 130,000원 / 140,000원 / 150,000원
차량비: 0원
기타경비: 0원
총교습비: 110,000원 / 120,000원 / 130,000원 / 140,000원
강사수: 1"
티지앤독공학원,"울산광역시 남구 문수로 340 , 3층 (옥동)",052-267-6709,,보통교과 / 진학지도,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 보습 / 진학상담지도
과목: 방학고등1 / 방학고등2 / 정규고등1 / 정규고등2 / 정규고등3 / 단과1 / 방학고등3 / 방학고등4 / 정규고등4 / 정규고등5 / 단과2 / 진학상담지도
총정원: 5 / 6 / 10
학습일수: 1개월0일
학습시간: 6517 / 5214 / 1955 / 1042
교습비: 670,000원 / 650,000원 / 580,000원 / 520,000원 / 400,000원 / 620,000원 / 460,000원 / 208,000원 / 690,000원
차량비: 0원
기타경비: 0원
총교습비: 670,000원 / 650,000원 / 580,000원 / 520,000원 / 400,000원 / 620,000원 / 460,000원 / 208,000원 / 690,000원
강사수: 4"
팬그램어학원,"울산광역시 남구 대공원로115번길 13-1 , 1층(옥동)",,,외국어,공공데이터포털: 울산광역시교육청_학원 및 교습소 종합정보,https://www.data.go.kr/,2026-06-28,"기관구분: 학원
교육과정: 실용외국어(유아/초·중·고)
과목: 영어초급A / 영어초급B / 영어초급C / 영어중급A / 영어중급B / 영어고급A / 영어중급(A)외국인 / 영어중급(B)외국인 / 영어고급(A)외국인 / 영어초급D
총정원: 25
학습일수: 1개월0일
학습시간: 1086 / 1955 / 1303 / 1520 / 521 / 1564 / 1738
교습비: 200,000원 / 330,000원 / 220,000원 / 300,000원 / 380,000원 / 400,000원 / 100,000원 / 250,000원
차량비: 0원
기타경비: 0원
총교습비: 200,000원 / 330,000원 / 220,000원 / 300,000원 / 380,000원 / 400,000원 / 100,000원 / 250,000원
강사수: 5"
